playerID,GP,minutes,points,oRebounds,dRebounds,rebounds,assists,steals,blocks,turnovers,PF,fgAttempted,fgMade,ftAttempted,ftMade,threeAttempted,threeMade,PostGP,PostGS,PostMinutes,PostPoints,PostoRebounds,PostdRebounds,PostRebounds,PostAssists,PostSteals,PostBlocks,PostTurnovers,PostPF,PostfgAttempted,PostfgMade,PostftAttempted,PostftMade,PostthreeAttempted,PostthreeMade,note,year
carrke01,52,733,323,53,155,208,26,18,14,89,127,302,134,85,55,0,0,2,0,17,6,0,4,4,0,1,0,3,2,8,3,0,0,0,0,,1977
choneji01,82,2906,1230,219,625,844,131,52,58,184,235,1113,525,250,180,0,0,2,0,82,30,3,12,15,7,2,1,4,7,27,13,8,4,0,0,,1977
collido01,79,2770,1553,87,143,230,320,128,25,250,228,1223,643,329,267,0,0,10,0,342,204,8,23,31,27,3,0,23,29,165,82,49,40,0,0,,1977
forddo01,79,1945,612,106,247,353,142,68,46,88,210,576,272,90,68,0,0,1,0,10,0,2,3,5,0,1,0,1,2,3,0,0,0,0,0,,1977
gerargu01,10,85,43,6,8,14,9,2,3,7,13,40,16,15,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1977
gerargu01,47,805,372,49,97,146,44,34,22,54,96,355,154,93,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1977
gondrgl01,72,1017,345,92,158,250,83,56,18,82,181,339,131,121,83,0,0,6,0,70,25,7,10,17,6,5,0,6,12,19,10,8,5,0,0,,1977
griffpa01,82,1853,432,157,353,510,172,88,45,150,228,358,160,157,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1977
havlijo01,82,2797,1322,93,239,332,328,90,22,204,185,1217,546,269,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1977
heardga01,80,2099,620,166,486,652,132,129,101,120,213,625,265,147,90,0,0,2,0,62,13,4,12,16,5,2,4,2,4,17,6,2,1,0,0,,1977
hendeto01,75,2315,857,66,127,193,406,93,15,195,131,784,339,240,179,0,0,21,0,597,202,17,30,47,106,27,5,31,36,173,72,79,58,0,0,,1977
hillar01,82,2530,797,59,172,231,427,151,15,240,302,732,304,223,189,0,0,2,0,61,16,0,3,3,7,2,0,5,7,15,6,4,4,0,0,,1977
hollawi01,82,2884,1361,105,189,294,313,164,14,223,258,1285,569,279,223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1977
jonesbo01,75,2440,1088,164,472,636,252,137,126,194,221,761,440,277,208,0,0,13,0,390,166,36,66,102,35,16,9,24,42,116,66,46,34,0,0,,1977
jonesdw01,82,2476,873,215,426,641,109,77,39,165,265,777,346,233,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1977
knighbi01,53,2155,1215,126,257,383,161,82,13,167,137,926,457,372,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1977
kupeccj01,49,626,195,27,64,91,50,10,3,24,54,197,84,33,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1977
lambejo01,76,1075,311,125,199,324,38,27,50,62,169,336,142,48,27,0,0,2,0,19,3,2,6,8,0,0,0,0,3,3,1,2,1,0,0,,1977
mcmilji01,81,1977,691,80,209,289,205,76,17,104,116,623,288,134,115,0,0,6,0,134,53,9,12,21,11,7,0,7,3,53,24,6,5,0,0,,1977
murphca01,76,2900,1949,57,107,164,259,112,3,173,241,1737,852,267,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1977
nelsolo01,8,53,15,1,2,3,5,2,1,8,5,14,3,11,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1977
nelsolo01,25,353,212,12,37,49,29,20,6,40,28,197,82,73,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1977
nixonno01,81,2779,1107,41,198,239,553,138,7,251,259,998,496,161,115,0,0,3,0,92,24,4,5,9,16,4,1,5,13,24,11,3,2,0,0,,1977
parkeso01,82,2069,934,167,222,389,155,135,36,128,186,783,406,173,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1977
raycl01,79,2268,692,236,522,758,147,74,90,150,291,476,272,243,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1977
scottal01,81,1538,492,135,222,357,88,52,40,85,158,369,180,191,132,0,0,2,0,37,13,2,4,6,3,2,0,2,3,8,4,6,5,0,0,,1977
smithel01,81,1996,1009,178,500,678,57,50,176,141,241,809,402,309,205,0,0,2,0,56,25,6,13,19,0,3,3,5,9,24,11,6,3,0,0,,1977
tatumea01,25,663,351,23,67,90,70,37,10,53,85,314,153,59,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1977
tatumea01,57,1859,822,56,149,205,226,103,30,131,172,773,357,137,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1977
unselwe01,80,2644,607,286,669,955,326,98,45,173,234,491,257,173,93,0,0,18,0,677,169,72,144,216,79,17,7,36,62,134,71,46,27,0,0,,1977
wickssi01,81,2413,1083,223,450,673,171,67,46,226,318,927,433,329,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1977
willich02,73,2002,530,29,108,137,317,48,4,156,137,436,208,138,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1977
willijo01,42,1449,804,34,86,120,132,47,0,127,131,795,335,161,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1977
willijo01,33,1282,973,32,75,107,82,47,10,101,105,854,388,230,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1977
wintebr01,80,2751,1594,87,163,250,393,124,27,236,239,1457,674,293,246,0,0,9,0,305,184,4,26,30,58,12,8,29,20,165,82,27,20,0,0,,1977
bantomi01,81,2528,1191,225,425,650,223,99,62,193,316,1036,482,338,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1978
bibbyhe01,82,2538,1002,72,172,244,371,72,7,197,199,869,368,335,266,0,0,9,0,231,72,8,11,19,42,4,0,22,26,67,26,30,20,0,0,,1978
boynewi01,69,1176,645,60,95,155,75,43,7,119,117,595,256,169,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1978
breweji01,55,1301,251,125,245,370,74,48,56,78,136,259,114,48,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1978
breweji01,25,310,57,34,71,105,13,13,10,19,38,60,27,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1978
bucknqu01,81,1757,581,57,153,210,468,156,17,208,224,553,251,125,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1978
carrke01,72,1149,533,70,222,292,60,38,31,116,152,450,225,137,83,0,0,8,0,117,43,4,13,17,4,4,2,11,18,35,19,8,5,0,0,,1978
choneji01,82,2850,1102,260,582,842,181,47,102,187,278,1073,472,215,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1978
collido01,47,1595,917,36,87,123,191,52,20,131,139,717,358,247,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1978
forddo01,79,1540,528,83,185,268,101,51,25,93,177,450,228,89,72,0,0,8,0,138,33,2,20,22,7,3,2,4,20,30,16,3,1,0,0,,1978
gerargu01,2,6,3,1,0,1,0,2,0,0,0,3,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1978
gerargu01,56,459,215,39,58,97,21,18,13,36,74,191,83,89,49,0,0,5,0,24,10,2,6,8,0,1,1,1,6,9,4,4,2,0,0,,1978
gondrgl01,75,1602,377,147,277,424,106,98,18,95,226,326,161,97,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1978
griffpa01,77,1398,303,126,265,391,138,54,36,117,198,223,106,147,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1978
heardga01,63,1213,395,98,253,351,60,53,57,60,141,367,162,103,71,0,0,15,0,320,82,24,82,106,13,12,26,21,39,86,32,30,18,0,0,,1978
hendeto01,70,2081,754,51,112,163,419,87,10,148,123,641,299,195,156,0,0,19,0,559,166,15,20,35,107,17,6,40,45,175,64,52,38,0,0,,1978
hillar01,82,2527,838,41,123,164,480,102,16,202,292,682,296,288,246,0,0,9,0,267,66,2,15,17,50,12,1,23,33,71,29,12,8,0,0,,1978
hollawi01,82,2483,1031,78,176,254,330,122,12,185,240,940,445,176,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1978
jonesbo01,80,2304,965,199,332,531,201,107,96,165,245,704,378,277,209,0,0,9,0,260,118,12,31,43,19,5,4,15,30,87,48,26,22,0,0,,1978
jonesdw01,81,1215,458,110,218,328,57,34,26,102,204,395,181,132,96,0,0,2,0,33,20,4,8,12,3,1,4,6,3,13,7,6,6,0,0,,1978
knighbi01,40,1119,556,41,132,173,66,31,3,129,86,436,219,146,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1978
knighbi01,39,976,575,53,121,174,86,32,5,96,74,399,222,150,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1978
lambejo01,70,1030,331,116,174,290,43,25,29,65,163,329,148,55,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1978
mcmilji01,23,278,83,16,23,39,33,10,3,16,18,74,33,21,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1978
murphca01,82,2941,1660,78,95,173,351,117,6,187,288,1424,707,265,246,0,0,2,0,73,26,2,1,3,6,8,1,2,9,31,9,9,8,0,0,,1978
nixonno01,82,3145,1404,48,183,231,737,201,17,231,250,1149,623,204,158,0,0,8,0,327,123,6,22,28,94,11,0,24,37,119,56,15,11,0,0,,1978
parkeso01,79,2893,1199,164,280,444,291,144,33,193,187,1019,512,222,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1978
raycl01,82,1917,568,213,395,608,136,47,50,153,264,439,231,190,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1978
scottal01,81,1737,544,104,256,360,126,80,62,99,139,396,212,168,120,0,0,15,0,217,53,14,28,42,22,6,16,14,20,52,20,21,13,0,0,,1978
shortpu01,75,1703,795,127,220,347,97,54,12,111,233,771,369,85,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1978
smithel01,24,332,156,45,61,106,13,7,16,42,60,130,69,26,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1978
tatumea01,3,38,20,1,3,4,1,0,1,3,7,20,8,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1978
tatumea01,76,1195,592,40,81,121,72,78,33,85,158,607,272,66,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1978
unselwe01,77,2406,843,274,556,830,315,71,37,156,204,600,346,235,151,0,0,19,0,736,195,90,163,253,64,17,14,30,66,158,78,64,39,0,0,,1978
wickssi01,79,2022,771,159,246,405,126,70,36,180,274,676,312,226,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1978
willijo01,74,2451,1643,53,143,196,255,89,12,233,215,1367,635,437,373,0,0,2,0,92,59,3,3,6,8,4,0,14,8,62,23,16,13,0,0,,1978
wintebr01,79,2575,1561,48,129,177,383,83,40,257,243,1343,662,277,237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1978
bantomi01,77,2330,908,192,264,456,279,85,49,189,268,760,384,209,139,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1979
batesbi01,16,235,180,13,16,29,31,14,2,20,26,146,72,39,28,19,8,3,0,104,75,2,8,10,12,5,1,15,13,59,31,14,11,7,2,,1979
bibbyhe01,82,2035,739,65,143,208,307,62,6,147,161,626,251,286,226,52,11,18,0,400,135,15,29,44,52,7,0,27,35,124,45,50,40,13,5,,1979
boynewi01,64,1102,546,51,82,133,95,59,19,96,132,467,221,136,104,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1979
breweji01,67,1016,194,101,156,257,75,42,43,47,129,184,90,29,14,5,0,3,0,67,21,6,10,16,3,5,2,1,6,10,10,3,1,0,0,,1979
bucknqu01,67,1690,719,69,169,238,383,135,4,149,202,655,306,143,105,5,2,7,0,165,43,6,10,16,31,15,0,13,20,53,18,11,7,1,0,,1979
carrke01,5,57,16,5,12,17,1,2,1,9,6,16,7,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1979
carrke01,74,1781,913,194,377,571,76,64,51,145,240,752,371,261,171,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1979
choneji01,82,2394,869,143,421,564,151,56,65,175,271,760,372,169,125,2,0,16,0,439,119,32,72,104,28,8,6,32,60,118,48,34,23,0,0,,1979
collido01,36,963,495,29,65,94,100,30,7,82,76,410,191,124,113,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1979
cookje01,66,904,362,90,151,241,84,28,18,71,102,275,129,129,104,3,0,7,0,98,54,5,16,21,7,4,2,5,10,24,16,26,22,0,0,,1979
forddo01,52,580,155,23,75,98,36,11,15,30,86,130,66,28,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1979
forddo01,21,419,153,21,66,87,29,11,6,21,45,144,65,25,22,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1979
gerargu01,73,869,385,77,100,177,43,41,26,49,96,348,159,100,66,3,1,3,0,26,10,4,4,8,2,0,0,4,2,10,4,4,2,0,0,,1979
gondrgl01,59,1020,390,107,152,259,81,68,16,58,119,286,148,121,92,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1979
griffpa01,82,1812,520,154,284,438,250,81,53,131,306,313,173,240,174,0,0,3,0,69,20,3,12,15,6,0,1,7,9,14,7,6,6,0,0,,1979
heardga01,82,1403,406,118,262,380,97,84,49,88,177,410,171,86,64,2,0,8,0,223,55,19,32,51,12,9,11,8,23,56,22,15,11,0,0,,1979
hendeto01,66,1551,364,34,77,111,274,55,4,102,107,323,154,77,56,2,0,7,0,203,56,5,11,16,42,7,4,11,19,46,22,15,12,1,0,,1979
hillar01,79,2092,479,31,107,138,424,107,8,171,261,431,177,146,124,4,1,5,0,109,35,2,4,6,15,4,1,11,14,30,12,12,11,1,0,,1979
hustoge01,71,923,219,14,44,58,159,39,5,73,83,241,94,38,28,17,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1979
johnsma02,77,2795,1387,166,430,596,563,187,41,305,218,949,503,462,374,31,7,16,0,658,293,52,116,168,151,49,6,65,47,199,103,106,85,8,2,,1979
jonesbo01,81,2125,1053,152,298,450,146,102,118,146,223,748,398,329,257,3,0,18,0,470,233,29,57,86,31,21,32,23,56,172,90,62,53,1,0,,1979
jonesdw01,21,278,127,31,41,72,11,4,5,20,48,119,50,36,27,0,0,6,0,70,28,8,14,22,4,0,2,4,8,18,11,9,6,0,0,,1979
jonesdw01,53,1170,533,83,213,296,90,24,37,102,159,387,207,165,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1979
knighbi01,75,1910,986,136,225,361,155,82,9,132,96,722,385,262,212,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1979
lambejo01,74,1324,403,138,214,352,56,47,42,64,203,400,165,101,73,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1979
murphca01,76,2676,1520,68,82,150,299,143,9,162,269,1267,624,302,271,25,1,7,0,265,131,4,6,10,26,11,0,16,29,108,58,13,13,4,2,,1979
nixonno01,82,3226,1446,52,177,229,642,147,14,288,241,1209,624,253,197,8,1,16,0,648,270,13,43,56,125,32,3,49,59,239,114,51,41,5,1,,1979
parkeso01,82,2849,1203,166,298,464,254,173,32,163,195,988,483,302,237,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1979
paxsoji02,72,1270,443,25,84,109,144,48,5,93,97,460,189,90,64,22,1,3,0,44,16,0,4,4,3,2,1,2,2,16,5,6,6,0,0,,1979
raycl01,81,1683,490,122,344,466,183,51,32,155,266,383,203,149,84,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1979
scottal01,79,1303,350,89,139,228,98,47,53,92,101,301,127,122,95,3,1,8,0,140,38,8,14,22,10,4,5,7,8,33,17,8,4,2,0,,1979
shortpu01,62,1636,1056,119,197,316,123,63,9,122,186,916,461,165,134,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1979
tatumea01,33,225,85,11,15,26,20,16,5,17,29,94,36,19,11,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1979
unselwe01,82,2973,794,334,760,1094,366,65,61,153,249,637,327,209,139,2,1,2,0,87,18,7,21,28,7,0,3,3,5,14,7,6,4,1,0,,1979
wickssi01,71,2146,503,138,271,409,213,76,52,167,241,496,210,152,83,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1979
willijo01,28,771,496,24,30,54,87,26,9,43,71,461,206,88,76,19,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1979
willijo01,30,603,349,14,31,45,39,10,10,49,66,356,153,50,40,16,3,2,0,31,27,1,1,2,1,0,0,4,7,19,11,3,3,6,2,,1979
wintebr01,80,2623,1292,48,175,223,362,101,28,186,208,1116,535,214,184,102,38,7,0,268,111,4,17,21,37,11,0,16,25,100,46,10,10,21,9,,1979
bantomi01,76,2375,1061,150,277,427,240,80,85,197,284,882,431,281,199,6,0,2,0,51,29,5,3,8,1,1,1,6,10,16,12,7,5,0,0,,1980
batesbi01,77,1560,1062,71,86,157,196,82,6,149,120,902,439,199,170,54,14,3,0,115,85,3,4,7,13,5,1,11,11,62,35,17,14,1,1,,1980
bibbyhe01,73,1112,335,25,49,74,200,47,2,76,85,306,118,98,67,95,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1980
boynewi01,44,757,287,24,51,75,37,23,16,69,79,313,121,55,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1980
breweji01,78,1107,217,127,154,281,55,43,58,48,158,197,101,40,15,2,0,3,0,7,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,,1980
bucknqu01,82,2384,1092,88,210,298,384,197,3,236,271,956,471,203,149,6,1,7,0,183,63,5,15,20,35,11,0,14,26,60,26,16,11,0,0,,1980
carrke01,81,2615,1230,260,575,835,192,76,42,231,296,918,469,409,292,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1980
choneji01,82,2562,882,180,477,657,153,39,96,159,324,751,378,193,126,4,0,3,0,67,24,6,11,17,1,1,4,3,9,17,10,8,4,0,0,,1980
collido01,12,329,148,6,23,29,42,7,4,22,23,126,62,29,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1980
cookje01,79,2192,672,170,297,467,201,82,54,146,236,616,286,155,100,5,0,7,0,206,65,17,30,47,11,1,0,10,29,54,25,19,14,1,1,,1980
donalja01,68,980,359,107,202,309,42,8,74,68,79,238,129,170,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1980
forddo01,64,996,222,74,90,164,84,15,12,49,100,224,100,24,22,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1980
gerargu01,16,123,57,13,16,29,6,3,6,7,24,51,19,29,19,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1980
gerargu01,11,129,52,17,21,38,9,7,3,8,17,60,22,11,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1980
gondrgl01,73,1077,422,136,171,307,83,91,20,69,185,329,155,137,112,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1980
griffpa01,82,1930,502,184,321,505,249,77,38,132,207,325,166,253,170,0,0,7,0,183,37,16,24,40,29,6,5,9,28,24,14,20,9,0,0,,1980
heardga01,78,1631,377,120,228,348,122,104,72,81,196,396,149,101,79,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1980
hendeto01,66,1411,352,30,74,104,307,53,4,93,111,332,137,95,78,3,0,21,0,615,141,14,41,55,104,17,1,34,39,132,59,28,23,1,0,,1980
hillar01,24,624,120,10,41,51,118,26,3,58,60,116,39,50,42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1980
hillar01,51,1114,255,31,77,108,174,40,8,69,147,219,78,122,99,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1980
hustoge01,56,1892,899,33,66,99,277,45,6,148,113,789,385,185,128,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1980
hustoge01,25,542,174,12,27,39,117,13,1,31,35,153,76,27,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1980
johnsma02,37,1371,798,101,219,320,317,127,27,143,100,587,312,225,171,17,3,3,0,127,51,8,33,41,21,8,3,11,14,49,19,20,13,0,0,,1980
jonesbo01,81,2046,1096,142,293,435,226,95,74,149,226,755,407,347,282,3,0,16,0,443,235,35,53,88,33,18,21,32,60,160,81,88,73,0,0,,1980
jonesdw01,81,1574,615,127,274,401,99,40,36,126,200,507,245,161,125,0,0,6,0,217,75,18,41,59,11,5,3,16,21,61,29,17,17,0,0,,1980
knighbi01,82,2385,1436,191,219,410,157,84,12,177,155,1025,546,410,341,19,3,2,0,71,37,6,6,12,5,1,0,5,5,30,16,8,5,0,0,,1980
lambejo01,3,8,6,1,2,3,3,0,0,2,2,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1980
lambejo01,43,475,148,27,63,90,24,12,5,17,74,160,65,23,18,2,0,15,0,175,49,19,18,37,9,5,4,6,21,54,22,6,5,3,0,,1980
murphca01,76,2014,1266,33,54,87,222,111,6,129,209,1074,528,215,206,17,4,19,0,540,344,7,17,24,57,26,0,42,69,287,142,60,58,7,2,,1980
nixonno01,79,2962,1350,64,168,232,696,146,11,285,226,1210,576,252,196,12,2,3,0,133,58,1,10,11,26,1,1,5,9,49,25,10,8,0,0,,1980
parkeso01,73,1317,476,101,93,194,106,67,13,84,112,388,191,128,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1980
paxsoji02,79,2701,1354,74,137,211,299,140,9,131,172,1092,585,248,182,30,2,1,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,,1980
raycl01,66,838,157,73,144,217,52,24,13,74,194,152,64,62,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1980
scottal01,82,1423,444,101,167,268,114,60,70,77,124,348,173,127,97,6,1,7,0,120,38,8,11,19,7,4,6,7,6,30,14,15,10,0,0,,1980
shortpu01,79,2309,1269,151,240,391,249,78,19,143,244,1157,549,205,168,17,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1980
unselwe01,63,2032,507,207,466,673,170,52,36,97,171,429,225,86,55,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1980
wickssi01,49,1083,326,79,144,223,111,40,40,94,168,286,125,150,76,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1980
willijo01,9,112,42,0,7,7,17,4,1,12,13,56,18,6,5,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1980
wintebr01,69,1771,799,32,108,140,229,70,10,136,185,697,331,137,119,51,18,7,0,181,70,4,19,23,22,10,1,12,22,61,28,16,12,6,2,,1980
bantomi01,39,1037,458,87,127,214,68,38,24,85,139,406,178,153,101,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1981
bantomi01,43,979,380,87,139,226,46,25,37,64,133,306,156,114,67,3,1,21,0,399,91,39,38,77,24,15,9,24,60,91,36,42,19,0,0,,1981
batesbi01,75,1229,832,53,55,108,111,41,5,93,100,692,327,211,166,41,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1981
breweji01,71,966,170,106,158,264,42,39,46,37,127,175,81,19,7,6,1,8,0,57,6,4,7,11,4,2,6,4,5,6,3,0,0,0,0,,1981
bucknqu01,70,2156,906,77,173,250,328,174,3,180,218,822,396,168,110,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1981
carrke01,46,1482,688,114,280,394,63,58,16,112,180,524,271,220,145,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1981
carrke01,28,444,207,53,84,137,23,6,6,40,69,168,77,82,53,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1981
choneji01,59,867,184,39,146,185,64,15,32,41,114,171,74,46,36,0,0,5,0,30,5,1,5,6,2,1,2,1,8,9,2,3,1,0,0,,1981
cookje01,76,1298,391,112,189,301,100,37,23,80,174,358,151,134,89,2,0,7,0,45,8,6,3,9,7,2,2,2,5,8,4,0,0,0,0,,1981
donalja01,82,1710,661,138,352,490,51,27,139,115,186,419,255,240,151,0,0,8,0,189,54,25,49,74,7,2,5,10,16,43,18,24,18,0,0,,1981
forddo01,21,201,23,14,21,35,11,8,0,15,30,24,9,6,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1981
gondrgl01,80,1699,660,140,283,423,152,92,36,100,229,495,250,217,160,3,0,3,0,51,18,3,5,8,9,2,1,0,8,20,8,3,2,1,0,,1981
griffpa01,23,459,88,29,66,95,54,20,8,40,67,66,32,37,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1981
hendeto01,75,1721,471,33,105,138,306,55,7,105,120,403,183,150,105,2,0,3,0,68,14,5,3,8,9,0,0,4,5,16,5,4,4,0,0,,1981
hillar01,21,243,55,6,19,25,25,5,2,14,37,37,19,23,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1981
hillar01,19,480,90,6,21,27,81,16,3,52,51,89,34,32,22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1981
hustoge01,78,2409,806,53,97,150,590,70,11,171,169,672,325,200,153,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1981
johnsfr01,79,2027,842,34,113,147,380,76,7,160,196,812,336,204,153,79,17,7,0,280,109,7,15,22,59,10,0,29,24,104,40,28,24,12,5,,1981
johnsma02,78,2991,1447,252,499,751,743,208,34,286,223,1036,556,433,329,29,6,14,0,562,243,54,104,158,130,40,3,44,50,157,83,93,77,4,0,,1981
jonesbo01,76,2181,1095,109,284,393,189,99,112,145,211,737,416,333,263,3,0,21,0,589,256,37,62,99,52,15,22,33,69,174,94,81,68,0,0,,1981
